Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Month_Number,Quarter,Week,Day
24,2012-03-08,1440374.13,No,73.26,3.819,138.1735806,8.953,2012,March,3,Q1,10,8
24,2012-10-08,1497054.81,No,75.53,3.863,138.1437742,8.953,2012,October,10,Q4,41,8
24,2012-08-17,1397970.54,No,72.87,3.963,138.1857097,8.953,2012,August,8,Q3,33,17
24,2012-08-24,1303726.54,No,68.13,3.997,138.2814516,8.953,2012,August,8,Q3,34,24
24,2012-08-31,1344558.92,No,71.18,4.026,138.3771935,8.953,2012,August,8,Q3,35,31
24,2012-07-09,1477134.75,Yes,72.81,4.076,138.4729355,8.953,2012,July,7,Q3,28,9
24,2012-09-14,1242909.53,No,64.28,4.088,138.5673,8.953,2012,September,9,Q3,37,14
24,2012-09-21,1261158.47,No,61.25,4.203,138.6534,8.953,2012,September,9,Q3,38,21
24,2012-09-28,1259278.36,No,58.86,4.158,138.7395,8.953,2012,September,9,Q3,39,28
24,2012-05-10,1416720.54,No,60.35,4.151,138.8256,8.693,2012,May,5,Q2,19,10
24,2012-12-10,1416301.17,No,51.64,4.186,138.9117,8.693,2012,December,12,Q4,50,10
24,2012-10-19,1255414.84,No,52.59,4.153,138.8336129,8.693,2012,October,10,Q4,42,19
24,2012-10-26,1307182.29,No,55.16,4.071,138.7281613,8.693,2012,October,10,Q4,43,26
25,2010-05-02,677231.63,No,21.1,2.784,204.2471935,8.187,2010,May,5,Q2,17,2
25,2010-12-02,583364.02,Yes,19.64,2.773,204.3857472,8.187,2010,December,12,Q4,48,2
25,2010-02-19,676260.67,No,24.16,2.745,204.4321004,8.187,2010,February,2,Q1,7,19
25,2010-02-26,628516.57,No,29.16,2.754,204.4630869,8.187,2010,February,2,Q1,8,26
25,2010-05-03,665750.06,No,29.45,2.777,204.4940734,8.187,2010,May,5,Q2,18,3
25,2010-12-03,660619.99,No,40.05,2.818,204.5250598,8.187,2010,December,12,Q4,48,3
25,2010-03-19,659795.84,No,45.0,2.844,204.3782258,8.187,2010,March,3,Q1,11,19
25,2010-03-26,696687.6,No,45.84,2.854,204.201755,8.187,2010,March,3,Q1,12,26
25,2010-02-04,822486.37,No,47.2,2.85,204.0252842,7.856,2010,February,2,Q1,5,4
25,2010-09-04,712647.97,No,61.36,2.869,203.8488134,7.856,2010,September,9,Q3,35,4
25,2010-04-16,715311.6,No,52.16,2.899,203.7307486,7.856,2010,April,4,Q2,15,16
25,2010-04-23,694531.72,No,46.12,2.902,203.6905586,7.856,2010,April,4,Q2,16,23
25,2010-04-30,706924.02,No,50.97,2.921,203.6503685,7.856,2010,April,4,Q2,17,30
25,2010-07-05,724468.97,No,63.67,2.966,203.6101784,7.856,2010,July,7,Q3,27,5
25,2010-05-14,698073.95,No,50.27,2.982,203.6133915,7.856,2010,May,5,Q2,19,14
25,2010-05-21,704113.22,No,57.17,2.958,203.8770235,7.856,2010,May,5,Q2,20,21
25,2010-05-28,792442.54,No,69.31,2.899,204.1406556,7.856,2010,May,5,Q2,21,28
25,2010-04-06,764155.44,No,69.22,2.847,204.4042877,7.856,2010,April,4,Q2,14,6
25,2010-11-06,737163.2,No,63.68,2.809,204.6679198,7.856,2010,November,11,Q4,44,6
25,2010-06-18,780444.94,No,69.56,2.78,204.670036,7.856,2010,June,6,Q2,24,18
25,2010-06-25,737569.14,No,72.17,2.808,204.5675459,7.856,2010,June,6,Q2,25,25
25,2010-02-07,759407.87,No,66.42,2.815,204.4650559,7.527,2010,February,2,Q1,5,7
25,2010-09-07,719591.13,No,75.24,2.793,204.3625658,7.527,2010,September,9,Q3,36,7
25,2010-07-16,726997.84,No,73.43,2.783,204.3571656,7.527,2010,July,7,Q3,28,16
25,2010-07-23,665290.93,No,75.37,2.771,204.4812188,7.527,2010,July,7,Q3,29,23
25,2010-07-30,682124.34,No,71.99,2.781,204.605272,7.527,2010,July,7,Q3,30,30
25,2010-06-08,699464.43,No,71.79,2.784,204.7293252,7.527,2010,June,6,Q2,23,8
25,2010-08-13,686072.39,No,72.73,2.805,204.8533784,7.527,2010,August,8,Q3,32,13
25,2010-08-20,724499.81,No,71.81,2.779,204.8217044,7.527,2010,August,8,Q3,33,20
25,2010-08-27,711461.95,No,67.15,2.755,204.7900305,7.527,2010,August,8,Q3,34,27
25,2010-03-09,685700.08,No,71.17,2.715,204.7583566,7.527,2010,March,3,Q1,10,9
25,2010-10-09,655811.95,Yes,61.14,2.699,204.7266827,7.527,2010,October,10,Q4,40,9
25,2010-09-17,628989.88,No,60.13,2.706,204.7513279,7.527,2010,September,9,Q3,37,17
25,2010-09-24,607819.33,No,65.06,2.713,204.8182126,7.527,2010,September,9,Q3,38,24
25,2010-01-10,658640.14,No,57.56,2.707,204.8850973,7.484,2010,January,1,Q1,1,10
25,2010-08-10,674283.86,No,48.46,2.764,204.951982,7.484,2010,August,8,Q3,32,10
25,2010-10-15,616094.72,No,54.09,2.868,205.0137637,7.484,2010,October,10,Q4,41,15
25,2010-10-22,661644.19,No,46.73,2.917,205.0627881,7.484,2010,October,10,Q4,42,22
25,2010-10-29,674458.03,No,55.72,2.921,205.1118126,7.484,2010,October,10,Q4,43,29
25,2010-05-11,696314.53,No,38.8,2.917,205.160837,7.484,2010,May,5,Q2,19,11
25,2010-12-11,713250.08,No,40.68,2.931,205.2098614,7.484,2010,December,12,Q4,49,11
25,2010-11-19,718056.73,No,42.72,3.0,205.0992811,7.484,2010,November,11,Q4,46,19
25,2010-11-26,1115240.61,Yes,43.43,3.039,204.9621,7.484,2010,November,11,Q4,47,26
25,2010-03-12,885572.96,No,32.41,3.046,204.8249189,7.484,2010,March,3,Q1,10,12
25,2010-10-12,964729.18,No,22.65,3.109,204.6877378,7.484,2010,October,10,Q4,41,12
25,2010-12-17,1047707.59,No,21.6,3.14,204.6321194,7.484,2010,December,12,Q4,50,17
25,2010-12-24,1295391.19,No,22.94,3.141,204.6376731,7.484,2010,December,12,Q4,51,24
25,2010-12-31,623092.54,Yes,25.89,3.179,204.6432267,7.484,2010,December,12,Q4,52,31
25,2011-07-01,558794.63,No,29.0,3.193,204.6487803,7.343,2011,July,7,Q3,26,1
25,2011-01-14,572360.83,No,18.3,3.205,204.7026042,7.343,2011,January,1,Q1,2,14
25,2011-01-21,568093.57,No,23.21,3.229,205.0460497,7.343,2011,January,1,Q1,3,21
25,2011-01-28,600448.69,No,18.92,3.237,205.3894952,7.343,2011,January,1,Q1,4,28
25,2011-04-02,639830.45,No,23.94,3.231,205.7329407,7.343,2011,April,4,Q2,13,2
25,2011-11-02,615666.78,Yes,21.18,3.239,206.0763862,7.343,2011,November,11,Q4,44,2
25,2011-02-18,634637.03,No,38.42,3.245,206.3694701,7.343,2011,February,2,Q1,7,18
25,2011-02-25,570816.34,No,28.36,3.274,206.6424093,7.343,2011,February,2,Q1,8,25
25,2011-04-03,640912.18,No,31.59,3.433,206.9153485,7.343,2011,April,4,Q2,13,3
25,2011-11-03,599828.39,No,36.73,3.582,207.1882876,7.343,2011,November,11,Q4,44,3
25,2011-03-18,603393.64,No,40.94,3.631,207.4283845,7.343,2011,March,3,Q1,11,18
25,2011-03-25,616324.24,No,38.51,3.625,207.6553444,7.343,2011,March,3,Q1,12,25
25,2011-01-04,618377.79,No,28.5,3.638,207.8823043,7.287,2011,January,1,Q1,1,4
25,2011-08-04,648606.13,No,42.11,3.72,208.1092642,7.287,2011,August,8,Q3,31,4
25,2011-04-15,674562.45,No,51.43,3.821,208.3172811,7.287,2011,April,4,Q2,15,15
25,2011-04-22,756588.42,No,45.87,3.892,208.4779405,7.287,2011,April,4,Q2,16,22
25,2011-04-29,649245.0,No,58.43,3.962,208.6386,7.287,2011,April,4,Q2,17,29
25,2011-06-05,659446.55,No,49.5,4.046,208.7992595,7.287,2011,June,6,Q2,22,5
25,2011-05-13,684783.15,No,60.1,4.066,208.9599189,7.287,2011,May,5,Q2,19,13
25,2011-05-20,677971.33,No,56.56,4.062,208.7583165,7.287,2011,May,5,Q2,20,20
25,2011-05-27,718373.94,No,67.18,3.985,208.556714,7.287,2011,May,5,Q2,21,27
25,2011-03-06,737551.74,No,70.69,3.922,208.3551116,7.287,2011,March,3,Q1,9,6
25,2011-10-06,740259.63,No,71.45,3.881,208.1535092,7.287,2011,October,10,Q4,40,6
25,2011-06-17,717373.43,No,63.58,3.842,208.1265604,7.287,2011,June,6,Q2,24,17
25,2011-06-24,699270.1,No,70.71,3.804,208.2306018,7.287,2011,June,6,Q2,25,24
25,2011-01-07,706206.86,No,66.61,3.748,208.3346432,7.274,2011,January,1,Q1,1,7
25,2011-08-07,698529.64,No,71.64,3.711,208.4386847,7.274,2011,August,8,Q3,31,7
25,2011-07-15,680510.23,No,72.67,3.76,208.5309337,7.274,2011,July,7,Q3,28,15
25,2011-07-22,670854.96,No,78.1,3.811,208.5937018,7.274,2011,July,7,Q3,29,22
25,2011-07-29,668390.82,No,74.72,3.829,208.6564699,7.274,2011,July,7,Q3,30,29
25,2011-05-08,679706.01,No,74.0,3.842,208.719238,7.274,2011,May,5,Q2,18,8
25,2011-12-08,667130.48,No,70.93,3.812,208.7820061,7.274,2011,December,12,Q4,49,8
25,2011-08-19,688958.75,No,68.09,3.747,208.8424359,7.274,2011,August,8,Q3,33,19
25,2011-08-26,726422.55,No,66.8,3.704,208.902476,7.274,2011,August,8,Q3,34,26
25,2011-02-09,699779.0,No,67.2,3.703,208.9625161,7.274,2011,February,2,Q1,6,9
25,2011-09-09,673248.48,Yes,67.51,3.738,209.0225562,7.274,2011,September,9,Q3,36,9
25,2011-09-16,628720.46,No,62.05,3.742,209.1893892,7.274,2011,September,9,Q3,37,16
25,2011-09-23,620885.93,No,60.28,3.711,209.4986126,7.274,2011,September,9,Q3,38,23
25,2011-09-30,639160.24,No,60.7,3.645,209.807836,7.274,2011,September,9,Q3,39,30
25,2011-07-10,671522.87,No,50.82,3.583,210.1170595,7.082,2011,July,7,Q3,27,10
25,2011-10-14,646915.47,No,58.95,3.541,210.4027602,7.082,2011,October,10,Q4,41,14
25,2011-10-21,690675.5,No,50.22,3.57,210.5473252,7.082,2011,October,10,Q4,42,21
25,2011-10-28,724443.97,No,46.28,3.569,210.6918901,7.082,2011,October,10,Q4,43,28
25,2011-04-11,718393.61,No,40.88,3.551,210.8364551,7.082,2011,April,4,Q2,15,11
25,2011-11-11,719235.07,No,44.81,3.53,210.9810201,7.082,2011,November,11,Q4,45,11
25,2011-11-18,728525.6,No,46.41,3.53,211.1847207,7.082,2011,November,11,Q4,46,18
25,2011-11-25,1116211.39,Yes,43.49,3.492,211.4120757,7.082,2011,November,11,Q4,47,25
25,2011-02-12,878314.57,No,42.85,3.452,211.6394306,7.082,2011,February,2,Q1,6,12
25,2011-09-12,916446.02,No,38.69,3.415,211.8667856,7.082,2011,September,9,Q3,37,12
25,2011-12-16,997502.47,No,33.09,3.413,212.0685039,7.082,2011,December,12,Q4,50,16
25,2011-12-23,1290532.97,No,36.56,3.389,212.2360401,7.082,2011,December,12,Q4,51,23
25,2011-12-30,683665.37,Yes,32.42,3.389,212.4035763,7.082,2011,December,12,Q4,52,30
25,2012-06-01,636419.12,No,30.23,3.422,212.5711125,6.961,2012,June,6,Q2,22,1
25,2012-01-13,614764.31,No,34.6,3.513,212.7386486,6.961,2012,January,1,Q1,2,13
25,2012-01-20,594744.89,No,23.87,3.533,212.8336399,6.961,2012,January,1,Q1,3,20
25,2012-01-27,589554.29,No,32.24,3.567,212.9286312,6.961,2012,January,1,Q1,4,27
25,2012-03-02,642776.4,No,34.98,3.617,213.0236225,6.961,2012,March,3,Q1,9,2
25,2012-10-02,658984.38,Yes,32.47,3.64,213.1186138,6.961,2012,October,10,Q4,40,2
25,2012-02-17,654088.02,No,32.23,3.695,213.2732106,6.961,2012,February,2,Q1,7,17
25,2012-02-24,613501.05,No,35.51,3.739,213.4725116,6.961,2012,February,2,Q1,8,24
25,2012-02-03,643155.89,No,36.01,3.816,213.6718127,6.961,2012,February,2,Q1,5,3
25,2012-09-03,643711.53,No,37.44,3.848,213.8711137,6.961,2012,September,9,Q3,36,3
25,2012-03-16,638204.27,No,50.64,3.862,214.0167132,6.961,2012,March,3,Q1,11,16
25,2012-03-23,672831.78,No,62.7,3.9,214.0907105,6.961,2012,March,3,Q1,12,23
25,2012-03-30,684348.92,No,47.92,3.953,214.1647079,6.961,2012,March,3,Q1,13,30
25,2012-06-04,791356.9,No,44.73,3.996,214.2387053,7.139,2012,June,6,Q2,23,4
25,2012-04-13,658691.56,No,42.46,4.044,214.3127027,7.139,2012,April,4,Q2,15,13
25,2012-04-20,661566.48,No,57.1,4.027,214.3675045,7.139,2012,April,4,Q2,16,20
25,2012-04-27,655157.32,No,44.2,4.004,214.4223063,7.139,2012,April,4,Q2,17,27
25,2012-04-05,696421.72,No,58.76,3.951,214.4771081,7.139,2012,April,4,Q2,14,5
25,2012-11-05,739866.16,No,59.21,3.889,214.5319099,7.139,2012,November,11,Q4,45,5
25,2012-05-18,717207.19,No,58.21,3.848,214.5485571,7.139,2012,May,5,Q2,20,18
25,2012-05-25,783371.02,No,67.69,3.798,214.5499425,7.139,2012,May,5,Q2,21,25
25,2012-01-06,694765.95,No,69.54,3.742,214.5513278,7.139,2012,January,1,Q1,1,6
25,2012-08-06,730254.19,No,58.48,3.689,214.5527132,7.139,2012,August,8,Q3,32,6
25,2012-06-15,753860.89,No,68.34,3.62,214.5653243,7.139,2012,June,6,Q2,24,15
25,2012-06-22,721601.9,No,73.52,3.564,214.606,7.139,2012,June,6,Q2,25,22
25,2012-06-29,718890.81,No,69.84,3.506,214.6466757,7.139,2012,June,6,Q2,26,29
25,2012-06-07,753385.55,No,75.52,3.475,214.6873514,7.28,2012,June,6,Q2,23,7
25,2012-07-13,714093.95,No,73.87,3.523,214.728027,7.28,2012,July,7,Q3,28,13
25,2012-07-20,685676.58,No,74.32,3.567,214.7331351,7.28,2012,July,7,Q3,29,20
25,2012-07-27,659109.53,No,72.98,3.647,214.7382432,7.28,2012,July,7,Q3,30,27
25,2012-03-08,709724.6,No,72.08,3.654,214.7433514,7.28,2012,March,3,Q1,10,8
25,2012-10-08,710496.97,No,71.93,3.722,214.7484595,7.28,2012,October,10,Q4,41,8
25,2012-08-17,728467.72,No,66.99,3.807,214.825578,7.28,2012,August,8,Q3,33,17
25,2012-08-24,756527.64,No,64.53,3.834,214.9567044,7.28,2012,August,8,Q3,34,24
25,2012-08-31,714828.73,No,68.55,3.867,215.0878309,7.28,2012,August,8,Q3,35,31
25,2012-07-09,671482.9,Yes,72.79,3.911,215.2189573,7.28,2012,July,7,Q3,28,9
25,2012-09-14,657241.63,No,60.9,3.948,215.3583757,7.28,2012,September,9,Q3,37,14
25,2012-09-21,664745.2,No,57.6,4.038,215.5475459,7.28,2012,September,9,Q3,38,21
25,2012-09-28,683300.84,No,54.52,3.997,215.7367162,7.28,2012,September,9,Q3,39,28
25,2012-05-10,699536.73,No,57.58,3.985,215.9258865,7.293,2012,May,5,Q2,19,10
25,2012-12-10,697317.41,No,43.74,4.0,216.1150568,7.293,2012,December,12,Q4,50,10
25,2012-10-19,685531.85,No,51.93,3.969,216.1464699,7.293,2012,October,10,Q4,42,19
25,2012-10-26,688940.94,No,56.69,3.882,216.1515902,7.293,2012,October,10,Q4,43,26
26,2010-05-02,1034119.21,No,9.55,2.788,131.5279032,8.488,2010,May,5,Q2,17,2
26,2010-12-02,1015684.09,Yes,18.14,2.771,131.5866129,8.488,2010,December,12,Q4,48,2
26,2010-02-19,999348.55,No,22.62,2.747,131.637,8.488,2010,February,2,Q1,7,19
26,2010-02-26,855385.01,No,27.32,2.753,131.686,8.488,2010,February,2,Q1,8,26
26,2010-05-03,1005669.58,No,28.6,2.766,131.735,8.488,2010,May,5,Q2,18,3
26,2010-12-03,963382.09,No,31.1,2.805,131.784,8.488,2010,December,12,Q4,48,3
26,2010-03-19,903366.55,No,35.34,2.834,131.8242903,8.488,2010,March,3,Q1,11,19
26,2010-03-26,893613.0,No,35.26,2.831,131.863129,8.488,2010,March,3,Q1,12,26
26,2010-02-04,1029849.2,No,36.53,2.826,131.9019677,8.512,2010,February,2,Q1,5,4
26,2010-09-04,1022293.81,No,50.13,2.849,131.9408065,8.512,2010,September,9,Q3,35,4
26,2010-04-16,905548.38,No,36.6,2.885,131.9809,8.512,2010,April,4,Q2,15,16
26,2010-04-23,881930.87,No,39.68,2.895,132.0226667,8.512,2010,April,4,Q2,16,23
26,2010-04-30,904503.85,No,40.56,2.935,132.0644333,8.512,2010,April,4,Q2,17,30
26,2010-07-05,1074479.73,No,54.72,2.981,132.1062,8.512,2010,July,7,Q3,27,5
26,2010-05-14,972663.59,No,39.08,2.983,132.152129,8.512,2010,May,5,Q2,19,14
26,2010-05-21,986765.01,No,50.81,2.961,132.2230323,8.512,2010,May,5,Q2,20,21
26,2010-05-28,1069851.59,No,61.65,2.906,132.2939355,8.512,2010,May,5,Q2,21,28
26,2010-04-06,1003202.66,No,58.46,2.857,132.3648387,8.512,2010,April,4,Q2,14,6
26,2010-11-06,1073862.59,No,51.62,2.83,132.4357419,8.512,2010,November,11,Q4,44,6
26,2010-06-18,1001286.67,No,53.62,2.805,132.4733333,8.512,2010,June,6,Q2,24,18
26,2010-06-25,976242.09,No,63.78,2.81,132.4976,8.512,2010,June,6,Q2,25,25
26,2010-02-07,1078455.48,No,58.9,2.815,132.5218667,8.445,2010,February,2,Q1,5,7
26,2010-09-07,1122356.53,No,71.08,2.806,132.5461333,8.445,2010,September,9,Q3,36,7
26,2010-07-16,1028151.72,No,67.66,2.796,132.5667742,8.445,2010,July,7,Q3,28,16
26,2010-07-23,971615.62,No,65.4,2.784,132.5825806,8.445,2010,July,7,Q3,29,23
26,2010-07-30,1005324.28,No,63.79,2.792,132.5983871,8.445,2010,July,7,Q3,30,30
26,2010-06-08,1125329.77,No,62.93,2.792,132.6141935,8.445,2010,June,6,Q2,23,8
26,2010-08-13,1011938.29,No,61.58,2.81,132.63,8.445,2010,August,8,Q3,32,13
26,2010-08-20,1007385.36,No,62.68,2.796,132.6616129,8.445,2010,August,8,Q3,33,20
26,2010-08-27,977322.52,No,57.23,2.77,132.6932258,8.445,2010,August,8,Q3,34,27
26,2010-03-09,1037549.71,No,66.93,2.735,132.7248387,8.445,2010,March,3,Q1,10,9
26,2010-10-09,1042226.3,Yes,54.82,2.717,132.7564516,8.445,2010,October,10,Q4,40,9
26,2010-09-17,923473.7,No,50.08,2.716,132.7670667,8.445,2010,September,9,Q3,37,17
26,2010-09-24,868636.3,No,52.47,2.718,132.7619333,8.445,2010,September,9,Q3,38,24
26,2010-01-10,923221.52,No,57.8,2.717,132.7568,8.149,2010,January,1,Q1,1,10
26,2010-08-10,1001069.52,No,46.81,2.776,132.7516667,8.149,2010,August,8,Q3,32,10
26,2010-10-15,937956.89,No,39.93,2.878,132.7633548,8.149,2010,October,10,Q4,41,15
26,2010-10-22,916522.66,No,36.13,2.919,132.8170968,8.149,2010,October,10,Q4,42,22
26,2010-10-29,895069.88,No,40.3,2.938,132.8708387,8.149,2010,October,10,Q4,43,29
26,2010-05-11,970224.51,No,30.51,2.938,132.9245806,8.149,2010,May,5,Q2,19,11
26,2010-12-11,971193.01,No,37.51,2.961,132.9783226,8.149,2010,December,12,Q4,49,11
26,2010-11-19,901972.7,No,36.73,3.03,132.9172,8.149,2010,November,11,Q4,46,19
26,2010-11-26,1286833.62,Yes,28.11,3.07,132.8369333,8.149,2010,November,11,Q4,47,26
26,2010-03-12,1016143.64,No,27.73,3.065,132.7566667,8.149,2010,March,3,Q1,10,12
26,2010-10-12,1149612.04,No,16.6,3.132,132.6764,8.149,2010,October,10,Q4,41,12
26,2010-12-17,1196813.33,No,20.61,3.139,132.6804516,8.149,2010,December,12,Q4,50,17
26,2010-12-24,1573982.47,No,21.81,3.15,132.7477419,8.149,2010,December,12,Q4,51,24
26,2010-12-31,877268.29,Yes,18.73,3.177,132.8150323,8.149,2010,December,12,Q4,52,31
26,2011-07-01,938149.21,No,21.13,3.193,132.8823226,7.907,2011,July,7,Q3,26,1
26,2011-01-14,812323.29,No,16.7,3.215,132.9510645,7.907,2011,January,1,Q1,2,14
26,2011-01-21,809833.21,No,12.98,3.232,133.0285161,7.907,2011,January,1,Q1,3,21
26,2011-01-28,817485.14,No,5.54,3.243,133.1059677,7.907,2011,January,1,Q1,4,28
26,2011-04-02,911807.02,No,11.17,3.24,133.1834194,7.907,2011,April,4,Q2,13,2
26,2011-11-02,1010711.08,Yes,15.12,3.255,133.260871,7.907,2011,November,11,Q4,44,2
26,2011-02-18,981978.02,No,19.63,3.263,133.3701429,7.907,2011,February,2,Q1,7,18
26,2011-02-25,910298.44,No,16.3,3.281,133.4921429,7.907,2011,February,2,Q1,8,25
26,2011-04-03,945643.17,No,14.31,3.437,133.6141429,7.907,2011,April,4,Q2,13,3
26,2011-11-03,946614.55,No,28.13,3.6,133.7361429,7.907,2011,November,11,Q4,44,3
26,2011-03-18,887426.12,No,31.76,3.634,133.8492258,7.907,2011,March,3,Q1,11,18
26,2011-03-25,866566.54,No,22.99,3.624,133.9587419,7.907,2011,March,3,Q1,12,25
26,2011-01-04,849231.61,No,22.99,3.638,134.0682581,7.818,2011,January,1,Q1,1,4
26,2011-08-04,985229.81,No,29.09,3.72,134.1777742,7.818,2011,August,8,Q3,31,4
26,2011-04-15,863266.12,No,39.46,3.823,134.2784667,7.818,2011,April,4,Q2,15,15
26,2011-04-22,921700.61,No,33.81,3.919,134.3571,7.818,2011,April,4,Q2,16,22
26,2011-04-29,873450.29,No,47.17,3.988,134.4357333,7.818,2011,April,4,Q2,17,29
26,2011-06-05,1024778.23,No,45.0,4.078,134.5143667,7.818,2011,June,6,Q2,22,5
26,2011-05-13,941008.85,No,48.2,4.095,134.593,7.818,2011,May,5,Q2,19,13
26,2011-05-20,938334.62,No,48.86,4.101,134.6803871,7.818,2011,May,5,Q2,20,20
26,2011-05-27,996723.58,No,56.74,4.034,134.7677742,7.818,2011,May,5,Q2,21,27
26,2011-03-06,1054454.4,No,60.49,3.973,134.8551613,7.818,2011,March,3,Q1,9,6
26,2011-10-06,1094058.68,No,59.85,3.924,134.9425484,7.818,2011,October,10,Q4,40,6
26,2011-06-17,981646.46,No,54.5,3.873,135.0837333,7.818,2011,June,6,Q2,24,17
26,2011-06-24,997474.93,No,56.94,3.851,135.2652667,7.818,2011,June,6,Q2,25,24
26,2011-01-07,1070119.09,No,59.89,3.815,135.4468,7.767,2011,January,1,Q1,1,7
26,2011-08-07,1133807.03,No,63.34,3.784,135.6283333,7.767,2011,August,8,Q3,31,7
26,2011-07-15,1021534.7,No,64.43,3.827,135.7837419,7.767,2011,July,7,Q3,28,15
26,2011-07-22,1017867.8,No,69.52,3.882,135.8738387,7.767,2011,July,7,Q3,29,22
26,2011-07-29,1005360.5,No,63.32,3.898,135.9639355,7.767,2011,July,7,Q3,30,29
26,2011-05-08,1107552.43,No,63.16,3.903,136.0540323,7.767,2011,May,5,Q2,18,8
26,2011-12-08,1087644.5,No,62.99,3.88,136.144129,7.767,2011,December,12,Q4,49,8
26,2011-08-19,1021766.75,No,60.58,3.82,136.183129,7.767,2011,August,8,Q3,33,19
26,2011-08-26,1064617.62,No,61.1,3.796,136.2136129,7.767,2011,August,8,Q3,34,26
26,2011-02-09,1040143.14,No,59.67,3.784,136.2440968,7.767,2011,February,2,Q1,6,9
26,2011-09-09,1069710.97,Yes,60.98,3.809,136.2745806,7.767,2011,September,9,Q3,36,9
26,2011-09-16,951569.84,No,55.19,3.809,136.3145,7.767,2011,September,9,Q3,37,16
26,2011-09-23,923644.6,No,50.72,3.758,136.367,7.767,2011,September,9,Q3,38,23
26,2011-09-30,959339.51,No,59.42,3.684,136.4195,7.767,2011,September,9,Q3,39,30
26,2011-07-10,1130022.99,No,46.84,3.633,136.472,7.598,2011,July,7,Q3,27,10
26,2011-10-14,987886.08,No,53.91,3.583,136.5150968,7.598,2011,October,10,Q4,41,14
26,2011-10-21,974907.28,No,45.23,3.618,136.5017742,7.598,2011,October,10,Q4,42,21
26,2011-10-28,972256.98,No,35.06,3.604,136.4884516,7.598,2011,October,10,Q4,43,28
26,2011-04-11,988950.75,No,31.7,3.586,136.475129,7.598,2011,April,4,Q2,15,11
26,2011-11-11,1077640.13,No,40.08,3.57,136.4618065,7.598,2011,November,11,Q4,45,11
26,2011-11-18,946091.79,No,37.78,3.571,136.4666667,7.598,2011,November,11,Q4,46,18
26,2011-11-25,1282320.05,Yes,31.07,3.536,136.4788,7.598,2011,November,11,Q4,47,25
26,2011-02-12,1012498.49,No,36.74,3.501,136.4909333,7.598,2011,February,2,Q1,6,12
26,2011-09-12,1148987.46,No,34.24,3.47,136.5030667,7.598,2011,September,9,Q3,37,12
26,2011-12-16,1204807.83,No,28.24,3.445,136.5335161,7.598,2011,December,12,Q4,50,16
26,2011-12-23,1515175.01,No,22.53,3.413,136.5883871,7.598,2011,December,12,Q4,51,23
26,2011-12-30,972834.42,Yes,18.8,3.402,136.6432581,7.598,2011,December,12,Q4,52,30
26,2012-06-01,971557.62,No,22.94,3.439,136.698129,7.467,2012,June,6,Q2,22,1
26,2012-01-13,836305.65,No,25.55,3.523,136.753,7.467,2012,January,1,Q1,2,13
26,2012-01-20,838751.5,No,15.22,3.542,136.8564194,7.467,2012,January,1,Q1,3,20
26,2012-01-27,820059.89,No,24.16,3.568,136.9598387,7.467,2012,January,1,Q1,4,27
26,2012-03-02,939158.25,No,25.24,3.633,137.0632581,7.467,2012,March,3,Q1,9,2
26,2012-10-02,1081005.64,Yes,23.89,3.655,137.1666774,7.467,2012,October,10,Q4,40,2
26,2012-02-17,965788.76,No,23.9,3.703,137.2583103,7.467,2012,February,2,Q1,7,17
26,2012-02-24,917924.47,No,28.06,3.751,137.3411034,7.467,2012,February,2,Q1,8,24
26,2012-02-03,955641.74,No,22.49,3.827,137.4238966,7.467,2012,February,2,Q1,5,3
26,2012-09-03,1028569.01,No,29.03,3.876,137.5066897,7.467,2012,September,9,Q3,36,3
26,2012-03-16,919503.4,No,35.06,3.867,137.5843871,7.467,2012,March,3,Q1,11,16
26,2012-03-23,874790.68,No,49.97,3.889,137.6552903,7.467,2012,March,3,Q1,12,23
26,2012-03-30,922018.43,No,33.33,3.921,137.7261935,7.467,2012,March,3,Q1,13,30
26,2012-06-04,1116829.23,No,33.35,3.957,137.7970968,7.489,2012,June,6,Q2,23,4
26,2012-04-13,889670.29,No,36.9,4.025,137.868,7.489,2012,April,4,Q2,15,13
26,2012-04-20,923600.02,No,50.81,4.046,137.9230667,7.489,2012,April,4,Q2,16,20
26,2012-04-27,911969.0,No,43.6,4.023,137.9781333,7.489,2012,April,4,Q2,17,27
26,2012-04-05,946573.29,No,40.29,3.991,138.0332,7.489,2012,April,4,Q2,14,5
26,2012-11-05,1062548.73,No,47.11,3.947,138.0882667,7.489,2012,November,11,Q4,45,5
26,2012-05-18,978082.84,No,52.55,3.899,138.1065806,7.489,2012,May,5,Q2,20,18
26,2012-05-25,1067310.74,No,58.2,3.85,138.1101935,7.489,2012,May,5,Q2,21,25
26,2012-01-06,1015853.03,No,58.51,3.798,138.1138065,7.489,2012,January,1,Q1,1,6
26,2012-08-06,1106176.83,No,49.43,3.746,138.1174194,7.489,2012,August,8,Q3,32,6
26,2012-06-15,1029248.22,No,57.84,3.683,138.1295333,7.489,2012,June,6,Q2,24,15
26,2012-06-22,1056282.91,No,63.04,3.629,138.1629,7.489,2012,June,6,Q2,25,22
26,2012-06-29,1051190.44,No,60.71,3.577,138.1962667,7.489,2012,June,6,Q2,26,29
26,2012-06-07,1180470.8,No,64.94,3.538,138.2296333,7.405,2012,June,6,Q2,23,7
